Inbound Trailers, Outbound Trailers, Doors,population, iterations, iter, Objective, Solution time
65, 50, 9, 20, 1000, 1, 45692.25, 1575.416152253
65, 50, 9, 20, 1000, 2, 46438.5, 1570.076676395
65, 50, 9, 20, 1000, 3, 49456.5, 1499.789758612
65, 50, 9, 20, 1000, 4, 49276.5, 1558.525632029
65, 50, 9, 20, 1000, 5, 50559.75, 1544.144362224
65, 50, 9, 20, 1000, 6, 46059.0, 1567.75692243
65, 50, 9, 20, 1000, 7, 46430.25, 1482.311758096
65, 50, 9, 20, 1000, 8, 42664.5, 1507.370024481
65, 50, 9, 20, 1000, 9, 45696.75, 1554.607126557
65, 50, 9, 20, 1000, 10, 50439.0, 1641.923965831
65, 50, 9, 20, 1000, 11, 55589.25, 1552.466729439
65, 50, 9, 20, 1000, 12, 51259.5, 1539.806207417
65, 50, 9, 20, 1000, 13, 49015.5, 1603.053338753
65, 50, 9, 20, 1000, 14, 45811.5, 1511.421678682
65, 50, 9, 20, 1000, 15, 45322.5, 1558.427959434
65, 50, 9, 20, 1000, 16, 45390.75, 1556.614078776
65, 50, 9, 20, 1000, 17, 53982.75, 1557.333803675
65, 50, 9, 20, 1000, 18, 48698.25, 1461.87921925
65, 50, 9, 20, 1000, 19, 43403.25, 1560.172889111
65, 50, 9, 20, 1000, 20, 43798.5, 1440.332113355
65, 50, 9, 20, 1000, 21, 46127.25, 1440.472281827
65, 50, 9, 20, 1000, 22, 51669.75, 1499.465492115
65, 50, 9, 20, 1000, 23, 48955.5, 1566.957873915
65, 50, 9, 20, 1000, 24, 57532.5, 1504.375031052
65, 50, 9, 20, 1000, 25, 49395.0, 1534.537495548
65, 50, 9, 20, 1000, 26, 40235.25, 1493.744039177
65, 50, 9, 20, 1000, 27, 46251.75, 1496.01188404
65, 50, 9, 20, 1000, 28, 44928.0, 1519.805842324
65, 50, 9, 20, 1000, 29, 42378.0, 1559.10930054
65, 50, 9, 20, 1000, 30, 52068.0, 1519.806613802
65, 50, 9, 20, 1000, 31, 45977.25, 1542.463676492
65, 50, 9, 20, 1000, 32, 45842.25, 1572.359604818
65, 50, 9, 20, 1000, 33, 41755.5, 1488.631908027
65, 50, 9, 20, 1000, 34, 46271.25, 1526.834345024
65, 50, 9, 20, 1000, 35, 49680.0, 1476.075961825
65, 50, 9, 20, 1000, 36, 51823.5, 1469.791098599
65, 50, 9, 20, 1000, 37, 48489.0, 1542.910369253
65, 50, 9, 20, 1000, 38, 41844.0, 1451.322179586
65, 50, 9, 20, 1000, 39, 44899.5, 1522.329991932
65, 50, 9, 20, 1000, 40, 53361.0, 1488.073641986
65, 50, 9, 20, 1000, 41, 47417.25, 1463.917735246
65, 50, 9, 20, 1000, 42, 45316.5, 1476.426149457
65, 50, 9, 20, 1000, 43, 41407.5, 1443.819855212
65, 50, 9, 20, 1000, 44, 46360.5, 1455.536637676
65, 50, 9, 20, 1000, 45, 41738.25, 1498.787670622
65, 50, 9, 20, 1000, 46, 44470.5, 1547.337655649
65, 50, 9, 20, 1000, 47, 40839.0, 1517.386692765
65, 50, 9, 20, 1000, 48, 47646.75, 1617.201316923
65, 50, 9, 20, 1000, 49, 40129.5, 1441.884640568
65, 50, 9, 20, 1000, 50, 49865.25, 1592.041701686
