Inbound Trailers, Outbound Trailers, Doors,population, iterations, iter, Objective, Solution time
50, 40, 8, 20, 1000, 1, 15165.75, 1022.519912461
50, 40, 8, 20, 1000, 2, 16482.0, 1016.934924385
50, 40, 8, 20, 1000, 3, 20065.5, 1013.385315871
50, 40, 8, 20, 1000, 4, 21816.0, 939.363287245
50, 40, 8, 20, 1000, 5, 15841.5, 940.746330832
50, 40, 8, 20, 1000, 6, 14055.0, 923.538811788
50, 40, 8, 20, 1000, 7, 16666.5, 954.841899297
50, 40, 8, 20, 1000, 8, 17613.75, 970.426365067
50, 40, 8, 20, 1000, 9, 14084.25, 955.571625246
50, 40, 8, 20, 1000, 10, 17906.25, 968.110013515
50, 40, 8, 20, 1000, 11, 20160.75, 947.172782545
50, 40, 8, 20, 1000, 12, 14199.0, 956.190800522
50, 40, 8, 20, 1000, 13, 18282.0, 940.37753856
50, 40, 8, 20, 1000, 14, 18606.75, 858.569411263
50, 40, 8, 20, 1000, 15, 13890.0, 906.730830773
50, 40, 8, 20, 1000, 16, 17092.5, 978.631566781
50, 40, 8, 20, 1000, 17, 14633.25, 953.585902145
50, 40, 8, 20, 1000, 18, 19640.25, 887.090580507
50, 40, 8, 20, 1000, 19, 18251.25, 946.542870887
50, 40, 8, 20, 1000, 20, 21102.0, 919.998381448
50, 40, 8, 20, 1000, 21, 15488.25, 840.732887191
50, 40, 8, 20, 1000, 22, 13794.0, 916.20452781
50, 40, 8, 20, 1000, 23, 11760.75, 901.7749964
50, 40, 8, 20, 1000, 24, 16393.5, 931.011969729
50, 40, 8, 20, 1000, 25, 21606.0, 780.977128229
50, 40, 8, 20, 1000, 26, 17262.0, 957.170274294
50, 40, 8, 20, 1000, 27, 12977.25, 946.435305938
50, 40, 8, 20, 1000, 28, 16497.75, 1001.587532182
50, 40, 8, 20, 1000, 29, 18217.5, 948.03683832
50, 40, 8, 20, 1000, 30, 17259.75, 900.699595288
50, 40, 8, 20, 1000, 31, 18849.75, 897.192148047
50, 40, 8, 20, 1000, 32, 16421.25, 942.956504376
50, 40, 8, 20, 1000, 33, 17660.25, 908.786317182
50, 40, 8, 20, 1000, 34, 14776.5, 839.932732469
50, 40, 8, 20, 1000, 35, 16416.75, 905.561864842
50, 40, 8, 20, 1000, 36, 16374.0, 944.233919964
50, 40, 8, 20, 1000, 37, 15587.25, 906.890250715
50, 40, 8, 20, 1000, 38, 18093.0, 918.692141866
50, 40, 8, 20, 1000, 39, 16440.0, 870.493903867
50, 40, 8, 20, 1000, 40, 16253.25, 915.483780882
50, 40, 8, 20, 1000, 41, 16396.5, 966.82137454
50, 40, 8, 20, 1000, 42, 15866.25, 939.318499639
50, 40, 8, 20, 1000, 43, 14907.75, 918.755594918
50, 40, 8, 20, 1000, 44, 17295.75, 916.493450756
50, 40, 8, 20, 1000, 45, 15486.75, 927.205353876
50, 40, 8, 20, 1000, 46, 17804.25, 960.977584626
50, 40, 8, 20, 1000, 47, 22455.75, 894.357451069
50, 40, 8, 20, 1000, 48, 13359.0, 822.573175837
50, 40, 8, 20, 1000, 49, 13174.5, 875.214837777
50, 40, 8, 20, 1000, 50, 14022.0, 795.226906171
