Inbound Trailers, Outbound Trailers, Strip Doors, Stack Doors, population, iterations, iter, Objective, makespan, Sol Time
30, 48, 6, 12, 20, 1000, 1, 0.0,1198.0,1049.361792486
30, 48, 6, 12, 20, 1000, 2, 0.0,1211.5,1073.137296494
30, 48, 6, 12, 20, 1000, 3, 0.0,1044.5,1061.453790253
30, 48, 6, 12, 20, 1000, 4, 0.0,1157.0,1046.298972275
30, 48, 6, 12, 20, 1000, 5, 0.0,1142.75,1060.010006699
30, 48, 6, 12, 20, 1000, 6, 0.0,1154.75,1077.793152736
30, 48, 6, 12, 20, 1000, 7, 0.0,1061.5,1126.592228624
30, 48, 6, 12, 20, 1000, 8, 0.0,1331.0,1044.4401157
30, 48, 6, 12, 20, 1000, 9, 0.0,1114.75,1054.650353818
30, 48, 6, 12, 20, 1000, 10, 0.0,1126.75,1066.535999101
30, 48, 6, 12, 20, 1000, 11, 0.0,1281.5,1040.920948336
30, 48, 6, 12, 20, 1000, 12, 0.0,1185.25,1034.957642988
30, 48, 6, 12, 20, 1000, 13, 0.0,1191.5,1040.53314289
30, 48, 6, 12, 20, 1000, 14, 0.0,1183.75,1013.795195338
30, 48, 6, 12, 20, 1000, 15, 0.0,1088.5,1067.097919927
30, 48, 6, 12, 20, 1000, 16, 0.0,1212.5,1024.548293463
30, 48, 6, 12, 20, 1000, 17, 0.0,1202.5,1024.664333069
30, 48, 6, 12, 20, 1000, 18, 0.0,1067.75,1021.960554449
30, 48, 6, 12, 20, 1000, 19, 0.0,1132.75,1045.481214768
30, 48, 6, 12, 20, 1000, 20, 0.0,1145.0,1062.655288495
30, 48, 6, 12, 20, 1000, 21, 0.0,1096.75,1096.499350076
30, 48, 6, 12, 20, 1000, 22, 0.0,1124.75,1073.768973275
30, 48, 6, 12, 20, 1000, 23, 0.0,1271.5,1091.705792109
30, 48, 6, 12, 20, 1000, 24, 0.0,1148.5,1056.623829573
30, 48, 6, 12, 20, 1000, 25, 0.0,1123.75,1073.90002542
30, 48, 6, 12, 20, 1000, 26, 0.0,1129.25,956.589022845
30, 48, 6, 12, 20, 1000, 27, 0.0,1098.25,1020.99172849
30, 48, 6, 12, 20, 1000, 28, 0.0,1133.0,991.682537004
30, 48, 6, 12, 20, 1000, 29, 0.0,1128.25,1053.03327566
30, 48, 6, 12, 20, 1000, 30, 0.0,1238.75,1043.623809305
30, 48, 6, 12, 20, 1000, 31, 0.0,1111.75,985.090434748
30, 48, 6, 12, 20, 1000, 32, 0.0,1242.5,1060.244886423
30, 48, 6, 12, 20, 1000, 33, 0.0,1211.5,1050.578120134
30, 48, 6, 12, 20, 1000, 34, 0.0,1118.75,1050.046450389
30, 48, 6, 12, 20, 1000, 35, 0.0,1121.0,1094.022589539
30, 48, 6, 12, 20, 1000, 36, 0.0,1151.5,1049.405751581
30, 48, 6, 12, 20, 1000, 37, 0.0,1109.5,1001.229333391
30, 48, 6, 12, 20, 1000, 38, 0.0,1124.0,1076.454961718
30, 48, 6, 12, 20, 1000, 39, 0.0,1072.75,1046.641458686
30, 48, 6, 12, 20, 1000, 40, 0.0,1233.5,1102.535455697
30, 48, 6, 12, 20, 1000, 41, 0.0,1137.5,1073.350439938
30, 48, 6, 12, 20, 1000, 42, 0.0,1112.75,1080.003434056
30, 48, 6, 12, 20, 1000, 43, 0.0,1120.75,1078.237124106
30, 48, 6, 12, 20, 1000, 44, 0.0,1182.5,1046.104402475
30, 48, 6, 12, 20, 1000, 45, 0.0,1185.5,1051.809136835
30, 48, 6, 12, 20, 1000, 46, 0.0,1138.75,1001.591895853
30, 48, 6, 12, 20, 1000, 47, 0.0,1183.75,1025.728128949
30, 48, 6, 12, 20, 1000, 48, 0.0,1291.75,973.403903451
30, 48, 6, 12, 20, 1000, 49, 0.0,1118.75,1029.194135891
30, 48, 6, 12, 20, 1000, 50, 0.0,1230.25,1021.434055491
