Inbound Trailers, Outbound Trailers, Strip Doors, Stack Doors, population, iterations, iter, Objective, makespan, Sol Time
20, 10, 1, 3, 20, 1000, 1, 15682.5,1610.0,67.254385511
20, 10, 1, 3, 20, 1000, 2, 16743.75,1610.0,61.567929654
20, 10, 1, 3, 20, 1000, 3, 15981.75,1610.0,62.508297585
20, 10, 1, 3, 20, 1000, 4, 15343.5,1610.0,65.384951045
20, 10, 1, 3, 20, 1000, 5, 15405.0,1610.0,59.669860539
20, 10, 1, 3, 20, 1000, 6, 15411.0,1610.0,64.361624367
20, 10, 1, 3, 20, 1000, 7, 15213.75,1610.0,62.866737962
20, 10, 1, 3, 20, 1000, 8, 15603.75,1622.75,59.820793604
20, 10, 1, 3, 20, 1000, 9, 15147.0,1610.0,59.617462675
20, 10, 1, 3, 20, 1000, 10, 15343.5,1610.0,64.842592311
20, 10, 1, 3, 20, 1000, 11, 15522.75,1610.0,64.111517553
20, 10, 1, 3, 20, 1000, 12, 15214.5,1610.0,60.567801457
20, 10, 1, 3, 20, 1000, 13, 15547.5,1610.0,64.112974628
20, 10, 1, 3, 20, 1000, 14, 16743.75,1610.0,61.068426462
20, 10, 1, 3, 20, 1000, 15, 15405.0,1611.0,59.558740264
20, 10, 1, 3, 20, 1000, 16, 15214.5,1610.0,60.338907
20, 10, 1, 3, 20, 1000, 17, 15214.5,1610.0,60.525849647
20, 10, 1, 3, 20, 1000, 18, 15343.5,1610.0,65.411583934
20, 10, 1, 3, 20, 1000, 19, 15214.5,1610.0,60.590975648
20, 10, 1, 3, 20, 1000, 20, 14701.5,1610.0,61.958452047
20, 10, 1, 3, 20, 1000, 21, 15343.5,1610.0,65.183371348
20, 10, 1, 3, 20, 1000, 22, 15343.5,1610.0,65.051309663
20, 10, 1, 3, 20, 1000, 23, 15462.75,1610.0,63.113077288
20, 10, 1, 3, 20, 1000, 24, 15462.75,1610.0,63.119580546
20, 10, 1, 3, 20, 1000, 25, 14672.25,1610.0,60.911243925
20, 10, 1, 3, 20, 1000, 26, 15231.0,1610.0,63.588119507
20, 10, 1, 3, 20, 1000, 27, 15458.25,1610.0,62.850360563
20, 10, 1, 3, 20, 1000, 28, 15462.75,1610.0,63.039251592
20, 10, 1, 3, 20, 1000, 29, 15576.75,1610.0,60.405702186
20, 10, 1, 3, 20, 1000, 30, 15458.25,1610.0,63.09662841
20, 10, 1, 3, 20, 1000, 31, 16097.25,1627.25,64.087192294
20, 10, 1, 3, 20, 1000, 32, 15544.5,1610.0,59.234557753
20, 10, 1, 3, 20, 1000, 33, 14986.5,1610.0,65.756701857
20, 10, 1, 3, 20, 1000, 34, 15239.25,1610.0,62.234364458
20, 10, 1, 3, 20, 1000, 35, 15522.0,1620.5,61.586626717
20, 10, 1, 3, 20, 1000, 36, 15451.5,1610.0,64.439646588
20, 10, 1, 3, 20, 1000, 37, 15468.75,1612.5,61.915487852
20, 10, 1, 3, 20, 1000, 38, 15214.5,1610.0,63.103573771
20, 10, 1, 3, 20, 1000, 39, 15343.5,1610.0,65.893185738
20, 10, 1, 3, 20, 1000, 40, 15214.5,1610.0,62.925986906
20, 10, 1, 3, 20, 1000, 41, 15214.5,1610.0,61.428065286
20, 10, 1, 3, 20, 1000, 42, 15239.25,1610.0,60.419078278
20, 10, 1, 3, 20, 1000, 43, 15592.5,1610.0,61.830290027
20, 10, 1, 3, 20, 1000, 44, 15312.75,1610.0,63.298436551
20, 10, 1, 3, 20, 1000, 45, 15988.5,1610.0,64.564763252
20, 10, 1, 3, 20, 1000, 46, 14701.5,1610.0,63.764533225
20, 10, 1, 3, 20, 1000, 47, 15599.25,1610.0,64.448352174
20, 10, 1, 3, 20, 1000, 48, 14986.5,1610.0,65.463333024
20, 10, 1, 3, 20, 1000, 49, 15670.5,1610.0,61.484619933
20, 10, 1, 3, 20, 1000, 50, 15213.75,1623.5,59.194623336
