Inbound Trailers, Outbound Trailers, Strip Doors, Stack Doors, population, iterations, iter, Objective, makespan, Sol Time
30, 12, 2, 4, 20, 1000, 1, 3885.75,1322.75,211.859443872
30, 12, 2, 4, 20, 1000, 2, 3390.0,1331.0,203.616803231
30, 12, 2, 4, 20, 1000, 3, 3442.5,1321.25,204.581743238
30, 12, 2, 4, 20, 1000, 4, 3926.25,1343.5,204.449574911
30, 12, 2, 4, 20, 1000, 5, 3645.75,1324.0,198.903818928
30, 12, 2, 4, 20, 1000, 6, 4251.75,1352.0,203.819595128
30, 12, 2, 4, 20, 1000, 7, 3674.25,1331.0,199.930392922
30, 12, 2, 4, 20, 1000, 8, 4103.25,1323.5,201.597860821
30, 12, 2, 4, 20, 1000, 9, 4029.75,1378.0,189.966740448
30, 12, 2, 4, 20, 1000, 10, 3636.0,1331.0,200.427694501
30, 12, 2, 4, 20, 1000, 11, 3678.75,1325.75,200.969453207
30, 12, 2, 4, 20, 1000, 12, 3291.0,1328.0,196.470341156
30, 12, 2, 4, 20, 1000, 13, 4005.0,1349.0,196.634957953
30, 12, 2, 4, 20, 1000, 14, 4244.25,1330.25,197.161645748
30, 12, 2, 4, 20, 1000, 15, 3978.0,1332.5,200.348772885
30, 12, 2, 4, 20, 1000, 16, 3993.0,1332.5,200.808745605
30, 12, 2, 4, 20, 1000, 17, 4619.25,1357.25,180.192036237
30, 12, 2, 4, 20, 1000, 18, 3984.75,1332.5,200.627670682
30, 12, 2, 4, 20, 1000, 19, 3465.0,1323.5,200.975236252
30, 12, 2, 4, 20, 1000, 20, 3753.0,1337.0,198.653180321
30, 12, 2, 4, 20, 1000, 21, 3824.25,1329.5,200.764037475
30, 12, 2, 4, 20, 1000, 22, 3660.75,1328.0,199.557482084
30, 12, 2, 4, 20, 1000, 23, 3632.25,1329.5,197.749884917
30, 12, 2, 4, 20, 1000, 24, 4040.25,1331.0,200.958215788
30, 12, 2, 4, 20, 1000, 25, 3836.25,1338.5,199.304332212
30, 12, 2, 4, 20, 1000, 26, 3831.0,1337.0,202.30274214
30, 12, 2, 4, 20, 1000, 27, 4488.75,1340.0,191.627546029
30, 12, 2, 4, 20, 1000, 28, 3747.75,1322.0,194.194457874
30, 12, 2, 4, 20, 1000, 29, 3557.25,1328.0,198.592805121
30, 12, 2, 4, 20, 1000, 30, 3613.5,1331.0,197.432646879
30, 12, 2, 4, 20, 1000, 31, 3081.0,1332.5,197.198823869
30, 12, 2, 4, 20, 1000, 32, 3787.5,1321.25,192.742274401
30, 12, 2, 4, 20, 1000, 33, 3624.0,1331.0,200.05634801
30, 12, 2, 4, 20, 1000, 34, 3632.25,1330.25,197.491669524
30, 12, 2, 4, 20, 1000, 35, 3416.25,1333.0,194.144117365
30, 12, 2, 4, 20, 1000, 36, 3795.75,1331.0,196.583916994
30, 12, 2, 4, 20, 1000, 37, 4377.0,1329.5,194.966152273
30, 12, 2, 4, 20, 1000, 38, 3569.25,1337.0,191.501389515
30, 12, 2, 4, 20, 1000, 39, 3366.75,1334.0,195.81682814
30, 12, 2, 4, 20, 1000, 40, 3322.5,1328.75,189.978127968
30, 12, 2, 4, 20, 1000, 41, 3578.25,1332.0,200.060417595
30, 12, 2, 4, 20, 1000, 42, 3670.5,1328.0,197.493957746
30, 12, 2, 4, 20, 1000, 43, 3548.25,1331.0,198.278548873
30, 12, 2, 4, 20, 1000, 44, 3513.0,1325.0,198.966540487
30, 12, 2, 4, 20, 1000, 45, 4077.0,1329.5,196.545658305
30, 12, 2, 4, 20, 1000, 46, 3887.25,1331.0,199.000164464
30, 12, 2, 4, 20, 1000, 47, 3027.0,1329.5,194.141246091
30, 12, 2, 4, 20, 1000, 48, 3876.75,1328.0,197.336614163
30, 12, 2, 4, 20, 1000, 49, 4263.75,1394.0,186.155918909
30, 12, 2, 4, 20, 1000, 50, 3872.25,1331.0,198.262703943
