Inbound Trailers, Outbound Trailers, Strip Doors, Stack Doors, population, iterations, iter, Objective, makespan, Sol Time
30, 48, 2, 4, 20, 1000, 1, 12655.5,1436.75,412.591496723
30, 48, 2, 4, 20, 1000, 2, 9289.5,1431.5,395.132329932
30, 48, 2, 4, 20, 1000, 3, 10383.0,1433.0,399.281222279
30, 48, 2, 4, 20, 1000, 4, 11108.25,1441.25,425.42210908
30, 48, 2, 4, 20, 1000, 5, 12386.25,1445.75,426.212119353
30, 48, 2, 4, 20, 1000, 6, 11423.25,1447.25,405.962977503
30, 48, 2, 4, 20, 1000, 7, 10136.25,1453.25,402.133072788
30, 48, 2, 4, 20, 1000, 8, 9894.75,1450.25,396.220106741
30, 48, 2, 4, 20, 1000, 9, 9549.0,1424.0,404.228963224
30, 48, 2, 4, 20, 1000, 10, 11160.75,1464.5,392.39174664
30, 48, 2, 4, 20, 1000, 11, 9649.5,1418.75,406.650705767
30, 48, 2, 4, 20, 1000, 12, 11964.75,1439.0,405.661814967
30, 48, 2, 4, 20, 1000, 13, 12515.25,1481.5,399.266057849
30, 48, 2, 4, 20, 1000, 14, 10136.25,1448.0,402.450163925
30, 48, 2, 4, 20, 1000, 15, 10030.5,1429.25,396.531687205
30, 48, 2, 4, 20, 1000, 16, 13050.75,1485.5,400.072569364
30, 48, 2, 4, 20, 1000, 17, 11275.5,1434.5,395.775677678
30, 48, 2, 4, 20, 1000, 18, 12399.75,1462.25,394.737608134
30, 48, 2, 4, 20, 1000, 19, 10905.0,1427.0,409.600211698
30, 48, 2, 4, 20, 1000, 20, 12272.25,1473.5,394.946761805
30, 48, 2, 4, 20, 1000, 21, 10758.0,1433.0,403.001895647
30, 48, 2, 4, 20, 1000, 22, 10594.5,1444.25,400.982160354
30, 48, 2, 4, 20, 1000, 23, 11483.25,1448.0,397.341983976
30, 48, 2, 4, 20, 1000, 24, 12474.75,1430.75,395.051692076
30, 48, 2, 4, 20, 1000, 25, 9618.0,1415.75,406.591343764
30, 48, 2, 4, 20, 1000, 26, 11232.75,1464.5,420.39111979
30, 48, 2, 4, 20, 1000, 27, 8550.75,1423.5,407.974109807
30, 48, 2, 4, 20, 1000, 28, 12607.5,1439.75,431.994191577
30, 48, 2, 4, 20, 1000, 29, 12654.75,1436.75,419.03433003
30, 48, 2, 4, 20, 1000, 30, 11198.25,1471.25,413.795378485
30, 48, 2, 4, 20, 1000, 31, 11254.5,1466.0,436.57519521
30, 48, 2, 4, 20, 1000, 32, 10968.75,1446.5,430.307906882
30, 48, 2, 4, 20, 1000, 33, 11852.25,1422.5,424.453982711
30, 48, 2, 4, 20, 1000, 34, 12015.0,1423.25,412.159451317
30, 48, 2, 4, 20, 1000, 35, 12448.5,1439.0,414.678362177
30, 48, 2, 4, 20, 1000, 36, 11272.5,1463.0,417.449029115
30, 48, 2, 4, 20, 1000, 37, 10102.5,1439.5,403.703518775
30, 48, 2, 4, 20, 1000, 38, 10710.75,1440.5,422.803906532
30, 48, 2, 4, 20, 1000, 39, 9120.75,1430.75,405.251047966
30, 48, 2, 4, 20, 1000, 40, 11618.25,1478.0,400.91856557
30, 48, 2, 4, 20, 1000, 41, 10509.0,1453.25,397.799271807
30, 48, 2, 4, 20, 1000, 42, 10929.75,1478.0,394.696194073
30, 48, 2, 4, 20, 1000, 43, 11231.25,1444.25,393.256887286
30, 48, 2, 4, 20, 1000, 44, 13256.25,1485.5,388.862520476
30, 48, 2, 4, 20, 1000, 45, 11241.0,1439.0,398.009064019
30, 48, 2, 4, 20, 1000, 46, 11074.5,1411.25,398.552855455
30, 48, 2, 4, 20, 1000, 47, 12333.75,1459.25,399.314621691
30, 48, 2, 4, 20, 1000, 48, 10640.25,1465.5,389.598859064
30, 48, 2, 4, 20, 1000, 49, 10853.25,1439.0,386.939823144
30, 48, 2, 4, 20, 1000, 50, 8996.25,1447.25,385.425982952
