Inbound Trailers, Outbound Trailers, Strip Doors, Stack Doors, population, iterations, iter, Objective, makespan, Sol Time
30,12,3,6,20,1000,18,276.75,1068.5,278.415607
30,12,3,6,20,1000,20,161.25,1130.5,258.2816135
30,12,3,6,20,1000,19,171,1081.5,280.999524
30,12,3,6,20,1000,21,161.25,1202,260.433092
30,12,3,6,20,1000,20,161.25,1183.75,280.6614926
30,12,3,6,20,1000,22,176.25,1172.5,257.8581501
30,12,3,6,20,1000,21,161.25,1119.5,280.2780762
30,12,3,6,20,1000,23,161.25,1236.5,260.7013659
30,12,3,6,20,1000,22,161.25,1172.5,281.6076465
30,12,3,6,20,1000,24,214.5,1185.75,262.7107983
30,12,3,6,20,1000,23,207,1121,279.2940328
30,12,3,6,20,1000,25,161.25,1166.75,259.4567266
30,12,3,6,20,1000,26,161.25,1122.5,258.8474862
30,12,3,6,20,1000,24,173.25,1245.5,278.587334
30,12,3,6,20,1000,27,161.25,1122.5,252.3414151
30,12,3,6,20,1000,25,163.5,1122.5,281.2038432
30,12,3,6,20,1000,28,268.5,1167.5,250.005837
30,12,3,6,20,1000,26,173.25,1100.5,283.6747389
30,12,3,6,20,1000,29,161.25,1166.75,257.8330814
30,12,3,6,20,1000,27,221.25,1184.75,283.7562543
30,12,3,6,20,1000,30,164.25,1159,254.7628988
30,12,3,6,20,1000,28,241.5,1172,278.1922154
30,12,3,6,20,1000,31,177,1246,255.3165298
30,12,3,6,20,1000,29,202.5,1103.75,276.3942692
30,12,3,6,20,1000,32,222.75,1187,258.3308903
30,12,3,6,20,1000,30,161.25,1089.5,277.4369393
30,12,3,6,20,1000,33,271.5,1121,257.9691188
30,12,3,6,20,1000,31,161.25,1185.5,282.3503805
30,12,3,6,20,1000,34,164.25,1185.5,252.7669338
30,12,3,6,20,1000,32,174.75,1126.5,276.8190929
30,12,3,6,20,1000,35,161.25,1083.5,247.7621547
30,12,3,6,20,1000,33,161.25,1111,284.3277473
30,12,3,6,20,1000,36,268.5,1133.75,263.1182839
30,12,3,6,20,1000,37,168.75,1185.5,254.6230852
30,12,3,6,20,1000,34,166.5,1181,270.4521926
30,12,3,6,20,1000,38,175.5,1118.5,259.3663568
30,12,3,6,20,1000,35,161.25,1185.5,280.5916607
30,12,3,6,20,1000,39,174,1269.5,254.4438078
30,12,3,6,20,1000,36,177,1184.75,277.6645963
30,12,3,6,20,1000,40,258,1100.25,259.3750504
30,12,3,6,20,1000,37,268.5,1184.75,283.3260865
30,12,3,6,20,1000,41,161.25,1122.5,256.3379242
30,12,3,6,20,1000,38,177,1126.5,288.1414334
30,12,3,6,20,1000,42,177,1132,262.5525587
30,12,3,6,20,1000,39,196.5,1209.5,281.7143656
30,12,3,6,20,1000,43,192,1217.75,246.9450866
30,12,3,6,20,1000,40,218.25,1185.25,278.6853126
30,12,3,6,20,1000,44,160.5,1195.5,251.7573858
30,12,3,6,20,1000,41,161.25,1137.5,276.89222
30,12,3,6,20,1000,45,184.5,1077.5,262.769837
30,12,3,6,20,1000,42,253.5,1128.5,284.1465818
30,12,3,6,20,1000,46,161.25,1185.5,270.5032599
30,12,3,6,20,1000,43,177,1207,278.8550099
30,12,3,6,20,1000,47,168.75,1191.5,269.4477722
30,12,3,6,20,1000,44,161.25,1243,287.5226956
30,12,3,6,20,1000,48,204.75,1078.5,259.5351431
30,12,3,6,20,1000,45,161.25,1185.5,277.0576305
30,12,3,6,20,1000,49,173.25,1209.25,260.0315936
30,12,3,6,20,1000,46,161.25,1209.25,276.0266289
30,12,3,6,20,1000,50,195,1132,266.8823211
30,12,3,6,20,1000,47,161.25,1191.5,285.1925031
30,12,3,6,20,1000,48,171.75,1189,280.2287468
30,12,3,6,20,1000,49,161.25,1084,281.3487835
30,12,3,6,20,1000,50,280.5,1127,271.1577098
