Inbound Trailers, Outbound Trailers, Strip Doors, Stack Doors, population, iterations, iter, Objective, makespan, Sol Time
25, 18, 4, 8, 20, 1000, 1, 2875.5,1084.75,522.811518743
25, 18, 4, 8, 20, 1000, 2, 2925.75,1084.0,513.090264706
25, 18, 4, 8, 20, 1000, 3, 2823.75,1055.75,439.012377477
25, 18, 4, 8, 20, 1000, 4, 3499.5,1126.75,552.31000237
25, 18, 4, 8, 20, 1000, 5, 3477.0,1040.75,516.939392985
25, 18, 4, 8, 20, 1000, 6, 2706.0,1084.0,525.254792329
25, 18, 4, 8, 20, 1000, 7, 3517.5,1087.0,553.418566021
25, 18, 4, 8, 20, 1000, 8, 3548.25,1075.0,544.247682676
25, 18, 4, 8, 20, 1000, 9, 2630.25,1139.75,465.47002447
25, 18, 4, 8, 20, 1000, 10, 3548.25,1012.0,537.025247823
25, 18, 4, 8, 20, 1000, 11, 2651.25,1126.75,451.774750949
25, 18, 4, 8, 20, 1000, 12, 3530.25,1084.0,515.67329243
25, 18, 4, 8, 20, 1000, 13, 3108.75,1093.0,483.47952422
25, 18, 4, 8, 20, 1000, 14, 3517.5,1033.0,556.763081063
25, 18, 4, 8, 20, 1000, 15, 3477.0,1049.5,499.295553442
25, 18, 4, 8, 20, 1000, 16, 3517.5,1033.0,536.601502042
25, 18, 4, 8, 20, 1000, 17, 3477.0,1127.5,535.838075825
25, 18, 4, 8, 20, 1000, 18, 2643.75,1081.0,467.659575737
25, 18, 4, 8, 20, 1000, 19, 3548.25,1171.0,538.379937905
25, 18, 4, 8, 20, 1000, 20, 3548.25,982.0,540.363623542
25, 18, 4, 8, 20, 1000, 21, 2823.75,1055.75,439.686479996
25, 18, 4, 8, 20, 1000, 22, 2811.75,1066.0,467.205895077
25, 18, 4, 8, 20, 1000, 23, 3517.5,1204.75,562.264880771
25, 18, 4, 8, 20, 1000, 24, 3477.0,1061.5,493.199914373
25, 18, 4, 8, 20, 1000, 25, 3517.5,1012.0,556.84542236
25, 18, 4, 8, 20, 1000, 26, 2646.0,1084.0,508.841570633
25, 18, 4, 8, 20, 1000, 27, 2823.75,1204.75,453.745908508
25, 18, 4, 8, 20, 1000, 28, 3345.0,1132.0,560.907250229
25, 18, 4, 8, 20, 1000, 29, 3548.25,1075.0,533.011216603
25, 18, 4, 8, 20, 1000, 30, 3550.5,1093.0,550.270855243
25, 18, 4, 8, 20, 1000, 31, 2889.0,1087.0,537.32265849
25, 18, 4, 8, 20, 1000, 32, 2651.25,1181.75,470.373733614
25, 18, 4, 8, 20, 1000, 33, 3517.5,1067.75,562.952716539
25, 18, 4, 8, 20, 1000, 34, 2675.25,1078.0,441.024885562
