Inbound Trailers, Outbound Trailers, Strip Doors, Stack Doors, population, iterations, iter, Objective, makespan, Sol Time
18, 30, 2, 4, 20, 1000, 1, 336.0,1173.75,192.62391458
18, 30, 2, 4, 20, 1000, 2, 336.0,1121.75,179.646613301
18, 30, 2, 4, 20, 1000, 3, 384.75,1133.25,182.904472395
18, 30, 2, 4, 20, 1000, 4, 336.0,1189.5,178.752203989
18, 30, 2, 4, 20, 1000, 5, 336.0,1145.75,186.253326117
18, 30, 2, 4, 20, 1000, 6, 344.25,1042.0,181.654471839
18, 30, 2, 4, 20, 1000, 7, 336.0,1207.25,177.419806185
18, 30, 2, 4, 20, 1000, 8, 345.0,1256.75,176.140449037
18, 30, 2, 4, 20, 1000, 9, 336.0,1133.75,179.639868142
18, 30, 2, 4, 20, 1000, 10, 336.0,1118.0,184.615558867
18, 30, 2, 4, 20, 1000, 11, 344.25,1283.0,172.866201726
18, 30, 2, 4, 20, 1000, 12, 336.0,1102.25,169.408050489
18, 30, 2, 4, 20, 1000, 13, 336.0,1209.0,171.687739363
18, 30, 2, 4, 20, 1000, 14, 336.0,1156.5,172.397047908
18, 30, 2, 4, 20, 1000, 15, 336.0,1183.75,168.72212314
18, 30, 2, 4, 20, 1000, 16, 344.25,1216.75,173.551058613
18, 30, 2, 4, 20, 1000, 17, 336.0,1161.75,165.876633118
18, 30, 2, 4, 20, 1000, 18, 336.0,1180.75,168.904700183
18, 30, 2, 4, 20, 1000, 19, 349.5,1174.5,172.492375073
18, 30, 2, 4, 20, 1000, 20, 336.0,1082.5,169.784568432
18, 30, 2, 4, 20, 1000, 21, 336.0,1103.25,175.508814116
18, 30, 2, 4, 20, 1000, 22, 336.0,1120.25,175.003724759
18, 30, 2, 4, 20, 1000, 23, 336.0,1057.25,169.211293622
18, 30, 2, 4, 20, 1000, 24, 345.0,1215.5,169.954417827
18, 30, 2, 4, 20, 1000, 25, 336.0,1144.25,174.731715297
18, 30, 2, 4, 20, 1000, 26, 336.0,1178.75,167.809578332
18, 30, 2, 4, 20, 1000, 27, 336.0,1216.75,168.66176298
18, 30, 2, 4, 20, 1000, 28, 336.0,1106.75,167.789592178
18, 30, 2, 4, 20, 1000, 29, 336.0,1113.5,170.725920571
18, 30, 2, 4, 20, 1000, 30, 336.0,1237.25,169.944980462
18, 30, 2, 4, 20, 1000, 31, 393.0,1229.75,171.550659982
18, 30, 2, 4, 20, 1000, 32, 336.0,1175.0,172.748343714
18, 30, 2, 4, 20, 1000, 33, 344.25,1235.25,168.580442819
18, 30, 2, 4, 20, 1000, 34, 351.75,1145.0,165.883978241
18, 30, 2, 4, 20, 1000, 35, 336.0,1281.25,173.86176614
18, 30, 2, 4, 20, 1000, 36, 336.0,1112.75,169.703405059
18, 30, 2, 4, 20, 1000, 37, 336.0,1152.5,171.464414073
18, 30, 2, 4, 20, 1000, 38, 344.25,1184.25,170.233765692
18, 30, 2, 4, 20, 1000, 39, 336.0,1237.75,172.833066705
18, 30, 2, 4, 20, 1000, 40, 348.75,1170.0,167.154861393
18, 30, 2, 4, 20, 1000, 41, 336.0,1148.5,167.883887283
18, 30, 2, 4, 20, 1000, 42, 336.0,1085.0,170.949732293
18, 30, 2, 4, 20, 1000, 43, 336.0,1194.5,169.96610733
18, 30, 2, 4, 20, 1000, 44, 336.0,1287.5,169.009729179
18, 30, 2, 4, 20, 1000, 45, 336.0,1152.75,169.822507741
18, 30, 2, 4, 20, 1000, 46, 336.0,1203.75,168.887063144
18, 30, 2, 4, 20, 1000, 47, 336.0,1214.75,167.722162288
18, 30, 2, 4, 20, 1000, 48, 336.0,1152.0,169.955434856
18, 30, 2, 4, 20, 1000, 49, 336.0,1214.75,166.076539577
18, 30, 2, 4, 20, 1000, 50, 336.0,1241.0,167.753664808
