Inbound Trailers, Outbound Trailers, Strip Doors, Stack Doors, population, iterations, iter, Objective, makespan, Sol Time
50, 40, 3, 5, 20, 1000, 1, 21468.75,1530.0,880.643651094
50, 40, 3, 5, 20, 1000, 2, 22120.5,1526.0,889.57150558
50, 40, 3, 5, 20, 1000, 3, 23220.75,1719.5,855.008167879
50, 40, 3, 5, 20, 1000, 4, 24245.25,1730.25,855.519206984
50, 40, 3, 5, 20, 1000, 5, 23050.5,1570.5,916.451099617
50, 40, 3, 5, 20, 1000, 6, 21135.0,1552.25,878.927332657
50, 40, 3, 5, 20, 1000, 7, 18909.0,1549.25,881.247510422
50, 40, 3, 5, 20, 1000, 8, 18921.0,1581.5,874.947794108
50, 40, 3, 5, 20, 1000, 9, 18075.0,1674.5,887.268303294
50, 40, 3, 5, 20, 1000, 10, 23322.75,1720.25,878.674629265
50, 40, 3, 5, 20, 1000, 11, 21501.75,1702.25,863.680041202
50, 40, 3, 5, 20, 1000, 12, 17181.0,1544.75,913.336929575
50, 40, 3, 5, 20, 1000, 13, 20915.25,1531.25,886.025720704
50, 40, 3, 5, 20, 1000, 14, 22464.75,1625.25,849.193305878
50, 40, 3, 5, 20, 1000, 15, 21939.75,1549.25,894.910439
50, 40, 3, 5, 20, 1000, 16, 18736.5,1563.0,916.298787724
50, 40, 3, 5, 20, 1000, 17, 22028.25,1566.5,899.538605443
50, 40, 3, 5, 20, 1000, 18, 21744.75,1537.25,893.838974686
50, 40, 3, 5, 20, 1000, 19, 21529.5,1577.25,880.01130291
50, 40, 3, 5, 20, 1000, 20, 18535.5,1706.75,860.636541653
50, 40, 3, 5, 20, 1000, 21, 16676.25,1544.0,882.76000339
50, 40, 3, 5, 20, 1000, 22, 22294.5,1568.0,862.663366496
50, 40, 3, 5, 20, 1000, 23, 27492.75,1597.25,849.249680178
50, 40, 3, 5, 20, 1000, 24, 22698.0,1560.5,880.404387409
50, 40, 3, 5, 20, 1000, 25, 22400.25,1565.0,872.593469427
50, 40, 3, 5, 20, 1000, 26, 22529.25,1567.5,857.555321307
50, 40, 3, 5, 20, 1000, 27, 22772.25,1739.0,833.499394535
50, 40, 3, 5, 20, 1000, 28, 23430.75,1538.75,867.737450615
50, 40, 3, 5, 20, 1000, 29, 26807.25,1558.25,860.783896413
50, 40, 3, 5, 20, 1000, 30, 22122.75,1565.0,840.089289379
50, 40, 3, 5, 20, 1000, 31, 23150.25,1527.75,867.783121755
50, 40, 3, 5, 20, 1000, 32, 21777.0,1563.5,871.414068523
50, 40, 3, 5, 20, 1000, 33, 25746.75,1565.0,874.222421221
50, 40, 3, 5, 20, 1000, 34, 23661.0,1541.75,840.650578873
50, 40, 3, 5, 20, 1000, 35, 23898.0,1560.0,866.413001123
50, 40, 3, 5, 20, 1000, 36, 25521.75,1571.75,891.898714519
50, 40, 3, 5, 20, 1000, 37, 21731.25,1538.0,864.325563149
50, 40, 3, 5, 20, 1000, 38, 23392.5,1543.25,918.755603787
50, 40, 3, 5, 20, 1000, 39, 20280.0,1534.5,945.631321011
50, 40, 3, 5, 20, 1000, 40, 18299.25,1559.0,909.891889459
50, 40, 3, 5, 20, 1000, 41, 21711.75,1534.25,906.339578801
50, 40, 3, 5, 20, 1000, 42, 21563.25,1604.0,887.738989787
50, 40, 3, 5, 20, 1000, 43, 18430.5,1590.75,896.865556229
50, 40, 3, 5, 20, 1000, 44, 23275.5,1566.5,896.121504512
50, 40, 3, 5, 20, 1000, 45, 25435.5,1682.75,892.549649935
50, 40, 3, 5, 20, 1000, 46, 24783.0,1571.0,887.091015918
50, 40, 3, 5, 20, 1000, 47, 24732.75,1562.75,896.674968041
50, 40, 3, 5, 20, 1000, 48, 23450.25,1634.0,876.139609448
50, 40, 3, 5, 20, 1000, 49, 18729.0,1532.25,918.790116069
50, 40, 3, 5, 20, 1000, 50, 22530.0,1534.25,892.470487756
