Inbound Trailers, Outbound Trailers, Strip Doors, Stack Doors, population, iterations, iter, Objective, makespan, Sol Time
40,20,3,6,20,1000,1,918.75,1214,556.4522905
40,20,3,6,20,1000,2,681,1216.75,547.1103391
40,20,3,6,20,1000,3,659.25,1215,525.4076752
40,20,3,6,20,1000,4,1270.5,1242.5,561.7825232
40,20,3,6,20,1000,5,1101,1200.75,537.2294939
40,20,3,6,20,1000,6,704.25,1234.5,532.7392587
40,20,3,6,20,1000,7,925.5,1221.5,508.9678995
40,20,3,6,20,1000,8,707.25,1209,528.5640693
40,20,3,6,20,1000,9,726,1221.5,538.5457915
40,20,3,6,20,1000,10,835.5,1222.5,529.6624292
40,20,3,6,20,1000,11,1349.25,1230.5,532.4274226
40,20,3,6,20,1000,12,714,1202.25,528.4889363
40,20,3,6,20,1000,13,507.75,1218,523.635437
40,20,3,6,20,1000,14,1023.75,1227,509.8016134
40,20,3,6,20,1000,15,1240.5,1235,508.8651447
40,20,3,6,20,1000,16,936,1239,525.2600132
40,20,3,6,20,1000,17,1152,1225.5,506.5014374
40,20,3,6,20,1000,18,873,1215,500.4749892
40,20,3,6,20,1000,19,869.25,1202.75,523.6064852
40,20,3,6,20,1000,20,1035.75,1216.5,522.0055825
40,20,3,6,20,1000,21,711,1221,525.9941427
40,20,3,6,20,1000,22,753.75,1220.5,532.0732902
40,20,3,6,20,1000,23,907.5,1216.5,535.1009958
40,20,3,6,20,1000,24,1454.25,1275,513.4371132
40,20,3,6,20,1000,25,1086.75,1212,502.1106365
40,20,3,6,20,1000,26,1335.75,1243.25,524.7498404
40,20,3,6,20,1000,27,1419,1277.25,517.4404988
40,20,3,6,20,1000,28,927.75,1220,505.6131472
40,20,3,6,20,1000,29,666,1200,535.2811373
40,20,3,6,20,1000,30,737.25,1211.75,521.8258813
40,20,3,6,20,1000,31,952.5,1237.5,522.3957862
40,20,3,6,20,1000,32,840.75,1205.5,537.4837406
40,20,3,6,20,1000,33,1496.25,1226,516.3990094
40,20,3,6,20,1000,34,816.75,1195.25,527.4873258
40,20,3,6,20,1000,35,759.75,1203,536.2835875
40,20,3,6,20,1000,36,629.25,1215.5,527.8256223
40,20,3,6,20,1000,37,1385.25,1263.5,513.0736951
40,20,3,6,20,1000,38,1104.75,1207.5,516.0485581
40,20,3,6,20,1000,39,912.75,1236.5,495.156076
40,20,3,6,20,1000,40,1161.75,1239.5,512.1548171
40,20,3,6,20,1000,41,1722.75,1229.25,527.5309582
40,20,3,6,20,1000,42,985.5,1229.75,511.6844514
40,20,3,6,20,1000,43,955.5,1208.75,506.3220565
40,20,3,6,20,1000,44,836.25,1211,533.1712303
40,20,3,6,20,1000,45,1113,1231.5,524.7421629
40,20,3,6,20,1000,46,804,1226,513.3940366
40,20,3,6,20,1000,47,774,1213.5,521.7951078
40,20,3,6,20,1000,48,1448.25,1241,525.6624935
40,20,3,6,20,1000,49,731.25,1211.25,506.2466591
40,20,3,6,20,1000,50,594,1202.25,527.8857395
