Inbound Trailers, Outbound Trailers, Strip Doors, Stack Doors, population, iterations, iter, Objective, makespan, Sol Time
20, 10, 2, 2, 20, 1000, 1, 6886.5,1348.25,61.301775601
20, 10, 2, 2, 20, 1000, 2, 7125.0,1301.25,55.603184069
20, 10, 2, 2, 20, 1000, 3, 6176.25,1292.25,55.308287359
20, 10, 2, 2, 20, 1000, 4, 6615.75,1363.5,55.35061472
20, 10, 2, 2, 20, 1000, 5, 6176.25,1292.25,53.360106334
20, 10, 2, 2, 20, 1000, 6, 6627.0,1364.25,56.478951195
20, 10, 2, 2, 20, 1000, 7, 6955.5,1349.25,58.205996034
20, 10, 2, 2, 20, 1000, 8, 6203.25,1326.25,52.505075454
20, 10, 2, 2, 20, 1000, 9, 6647.25,1365.0,56.833291668
20, 10, 2, 2, 20, 1000, 10, 7197.0,1305.75,53.420217543
20, 10, 2, 2, 20, 1000, 11, 6137.25,1316.25,52.705019051
20, 10, 2, 2, 20, 1000, 12, 6137.25,1327.25,52.744052782
20, 10, 2, 2, 20, 1000, 13, 6657.75,1365.5,55.970792985
20, 10, 2, 2, 20, 1000, 14, 6627.0,1364.25,56.48122683
20, 10, 2, 2, 20, 1000, 15, 7125.0,1307.25,53.683670495
20, 10, 2, 2, 20, 1000, 16, 7125.0,1307.25,54.169170348
20, 10, 2, 2, 20, 1000, 17, 7221.0,1362.0,55.269988408
20, 10, 2, 2, 20, 1000, 18, 7221.0,1362.0,54.786715357
20, 10, 2, 2, 20, 1000, 19, 7125.0,1304.75,53.653049737
20, 10, 2, 2, 20, 1000, 20, 7125.0,1325.75,53.691531914
20, 10, 2, 2, 20, 1000, 21, 7125.0,1301.75,53.542298942
20, 10, 2, 2, 20, 1000, 22, 7664.25,1358.25,53.988021301
20, 10, 2, 2, 20, 1000, 23, 7197.0,1305.75,53.484979993
20, 10, 2, 2, 20, 1000, 24, 6760.5,1366.25,56.697615963
20, 10, 2, 2, 20, 1000, 25, 6955.5,1349.25,56.968771163
20, 10, 2, 2, 20, 1000, 26, 7125.0,1301.25,52.831850837
20, 10, 2, 2, 20, 1000, 27, 6626.25,1364.0,54.489085022
20, 10, 2, 2, 20, 1000, 28, 6421.5,1349.25,54.822272428
20, 10, 2, 2, 20, 1000, 29, 6591.0,1364.25,55.948755469
20, 10, 2, 2, 20, 1000, 30, 6137.25,1327.25,52.464791687
20, 10, 2, 2, 20, 1000, 31, 6626.25,1364.0,53.927757675
20, 10, 2, 2, 20, 1000, 32, 7125.0,1325.25,52.893381818
20, 10, 2, 2, 20, 1000, 33, 7125.0,1325.75,53.18268406
20, 10, 2, 2, 20, 1000, 34, 7125.0,1325.75,53.1305286
20, 10, 2, 2, 20, 1000, 35, 6626.25,1364.0,55.474659484
20, 10, 2, 2, 20, 1000, 36, 7125.0,1301.75,53.019529253
20, 10, 2, 2, 20, 1000, 37, 7221.0,1362.0,54.723302448
20, 10, 2, 2, 20, 1000, 38, 6137.25,1332.5,52.07238246
20, 10, 2, 2, 20, 1000, 39, 6137.25,1303.25,51.957544913
20, 10, 2, 2, 20, 1000, 40, 6645.0,1364.25,54.823338246
20, 10, 2, 2, 20, 1000, 41, 6645.0,1364.25,56.489116384
20, 10, 2, 2, 20, 1000, 42, 6137.25,1316.25,52.486445116
20, 10, 2, 2, 20, 1000, 43, 7125.0,1301.75,52.17126833
20, 10, 2, 2, 20, 1000, 44, 7047.75,1356.5,56.507608453
20, 10, 2, 2, 20, 1000, 45, 7125.0,1304.75,53.007226241
20, 10, 2, 2, 20, 1000, 46, 6626.25,1364.0,54.463513557
20, 10, 2, 2, 20, 1000, 47, 6626.25,1364.0,55.336249484
20, 10, 2, 2, 20, 1000, 48, 6176.25,1328.25,52.725998577
20, 10, 2, 2, 20, 1000, 49, 6627.0,1364.25,53.744075041
20, 10, 2, 2, 20, 1000, 50, 7029.75,1337.75,53.731130409
